Number of Teams,Recharge Rate,Game ID,Laser Damage,Special Damage,Map,Game Mode,Date,Player Count,Referee
2,High,22716,Normal,Normal,CTA-Joy,Normal,2019-11-04 00:47:00,4,paz
2,High,22717,Normal,Normal,CTA-Joy,Normal,2019-11-04 02:00:00,4,paz
2,High,22718,Normal,Normal,CTA-Joy,Normal,2019-11-04 21:03:00,8,ElAsesino
2,High,22719,Normal,Normal,CTA-Joy,Normal,2019-11-04 21:46:00,8,Goobs
2,High,22720,Normal,Normal,CTA-Joy,Normal,2019-11-04 22:11:00,10,tela
2,High,22721,Normal,Normal,CTA-Joy,Normal,2019-11-04 22:32:00,10,Venture
2,High,22722,Normal,Normal,CTA-Joy,Normal,2019-11-04 23:23:00,6,tela
2,High,22723,Normal,Normal,CTA-Joy,Normal,2019-11-05 20:15:00,8,paz
2,High,22724,Normal,Normal,CTA-Joy,Normal,2019-11-05 20:55:00,10,Venture
2,High,22725,Normal,Normal,CTA-Joy,Normal,2019-11-05 21:41:00,8,Venture
2,High,22726,Normal,Normal,CTA-Joy,Normal,2019-11-05 22:34:00,10,Goobs
2,High,22727,Normal,Normal,CTA-Joy,Normal,2019-11-05 23:13:00,10,Venture
2,High,22728,Normal,Normal,CTA-Joy,Normal,2019-11-05 23:55:00,10,paz
2,High,22729,Normal,Normal,CTA-Joy,Normal,2019-11-06 00:46:00,6,paz
2,High,22730,Normal,Normal,CTA-Joy,Normal,2019-11-06 19:05:00,4,ElAsesino
2,High,22731,Normal,Normal,CTA-Joy,Normal,2019-11-06 19:40:00,8,paz
2,High,22732,Normal,Normal,CTA-Joy,Normal,2019-11-06 20:12:00,10,Goobs
2,High,22733,Normal,Normal,CTA-Joy,Normal,2019-11-06 21:23:00,6,ElAsesino
2,High,22734,Normal,Normal,CTA-Joy,Normal,2019-11-06 21:51:00,8,paz
2,High,22735,Normal,Normal,CTA-Joy,Normal,2019-11-06 22:24:00,10,paz
2,High,22736,Normal,Normal,CTA-Joy,Normal,2019-11-06 22:46:00,6,paz
2,High,22737,Normal,Normal,CTA-Joy,Normal,2019-11-07 19:51:00,8,ElAsesino
2,High,22738,Normal,Normal,CTA-Joy,Normal,2019-11-07 20:23:00,10,ElAsesino
2,High,22739,Normal,Normal,CTA-Joy,Normal,2019-11-07 20:51:00,8,Venture
2,High,22740,Normal,Normal,CTA-Joy,Normal,2019-11-07 21:27:00,8,Venture
2,High,22741,Normal,Normal,CTA-Joy,Normal,2019-11-07 22:03:00,10,paz
2,High,22742,Normal,Normal,CTA-Joy,Normal,2019-11-07 22:28:00,10,Goobs
2,High,22743,Normal,Normal,CTA-Joy,Normal,2019-11-08 00:38:00,4,paz
2,High,22744,Normal,Normal,CTA-Joy,Normal,2019-11-08 01:09:00,6,paz
2,High,22745,Normal,Normal,CTA-Joy,Normal,2019-11-08 20:29:00,8,Goobs
2,High,22746,Normal,Normal,CTA-Joy,Normal,2019-11-08 21:13:00,8,paz
2,High,22747,Normal,Normal,CTA-Joy,Normal,2019-11-08 21:44:00,8,Venture
2,High,22748,Normal,Normal,CTA-Joy,Normal,2019-11-08 22:14:00,10,Venture
2,High,22749,Normal,Normal,CTA-Joy,Normal,2019-11-08 22:42:00,8,Venture
2,High,22750,Normal,Normal,CTA-Joy,Normal,2019-11-08 23:15:00,8,Venture
2,High,22751,Normal,Normal,CTA-Joy,Normal,2019-11-09 00:09:00,8,Venture
2,High,22752,Normal,Normal,CTA-Joy,Normal,2019-11-09 00:35:00,8,Venture
2,High,22753,Normal,Normal,CTA-Joy,Normal,2019-11-09 01:14:00,8,Venture
2,High,22754,Normal,Normal,CTA-Joy,Normal,2019-11-09 01:44:00,10,paz
2,High,22755,Normal,Normal,CTA-Joy,Normal,2019-11-09 02:13:00,10,paz
2,High,22756,Normal,Normal,CTA-Joy,Normal,2019-11-09 22:13:00,6,paz
2,High,22757,Normal,Normal,CTA-Joy,Normal,2019-11-09 22:50:00,6,Venture
2,High,22758,Normal,Normal,CTA-Joy,Normal,2019-11-09 23:14:00,10,race
,,22759,,,,,,,
2,High,22760,Normal,Normal,CTA-Joy,Normal,2019-11-09 23:40:00,10,paz
2,High,22761,Normal,Normal,CTA-Joy,Normal,2019-11-10 00:16:00,10,Venture
,,22762,,,,,,,
,,22763,,,,,,,
2,High,22764,Normal,Normal,CTA-Joy,Normal,2019-11-10 00:40:00,8,Venture
2,High,22765,Normal,Normal,CTA-Joy,Normal,2019-11-10 01:23:00,4,paz
2,High,22766,Normal,Normal,CTA-Joy,Normal,2019-11-10 19:15:00,6,Venture
2,High,22767,Normal,Normal,CTA-Joy,Normal,2019-11-10 19:43:00,4,tela
2,High,22768,Normal,Normal,CTA-Joy,Normal,2019-11-10 20:56:00,8,Venture
2,High,22769,Normal,Normal,CTA-Joy,Normal,2019-11-10 21:40:00,6,Venture
2,High,22770,Normal,Normal,CTA-Joy,Normal,2019-11-10 22:17:00,8,tela
2,High,22771,Normal,Normal,CTA-Joy,Normal,2019-11-10 22:48:00,8,tela
2,High,22772,Normal,Normal,CTA-Joy,Normal,2019-11-10 23:49:00,6,paz
2,High,22773,Normal,Normal,CTA-Joy,Normal,2019-11-11 00:18:00,6,paz
2,High,22774,Normal,Normal,CTA-Joy,Normal,2019-11-11 20:53:00,8,Goobs
2,High,22775,Normal,Normal,CTA-Joy,Normal,2019-11-11 21:27:00,8,Venture
2,High,22776,Normal,Normal,CTA-Joy,Normal,2019-11-11 21:59:00,8,Venture
2,High,22777,Normal,Normal,CTA-Joy,Normal,2019-11-11 22:29:00,6,paz
2,High,22778,Normal,Normal,CTA-Joy,Normal,2019-11-11 23:03:00,8,tela
2,High,22779,Normal,Normal,CTA-Joy,Normal,2019-11-11 23:43:00,8,tela
2,High,22780,Normal,Normal,CTA-Joy,Normal,2019-11-12 20:27:00,6,ElAsesino
2,High,22781,Normal,Normal,CTA-Joy,Normal,2019-11-12 21:45:00,8,Goobs
2,High,22782,Normal,Normal,CTA-Joy,Normal,2019-11-12 22:15:00,10,tela
2,High,22783,Normal,Normal,CTA-Joy,Normal,2019-11-12 22:56:00,8,Referee
2,High,22784,Normal,Normal,CTA-Joy,Normal,2019-11-12 23:29:00,8,tela
2,High,22785,Normal,Normal,CTA-Joy,Normal,2019-11-13 00:02:00,10,tela
2,High,22786,Normal,Normal,CTA-Joy,Normal,2019-11-13 00:39:00,8,Goobs
2,High,22787,Normal,Normal,CTA-Joy,Normal,2019-11-13 21:14:00,4,paz
2,High,22788,Normal,Normal,CTA-Joy,Normal,2019-11-13 21:54:00,8,paz
2,High,22789,Normal,Normal,CTA-Joy,Normal,2019-11-13 22:21:00,8,tela
2,High,22790,Normal,Normal,CTA-Joy,Normal,2019-11-13 22:41:00,10,Goobs
2,High,22791,Normal,Normal,CTA-Joy,Normal,2019-11-13 23:04:00,10,Goobs
2,High,22792,Normal,Normal,CTA-Joy,Normal,2019-11-13 23:28:00,10,Goobs
2,High,22793,Normal,Normal,CTA-Joy,Normal,2019-11-14 19:27:00,8,Venture
2,High,22794,Normal,Normal,CTA-Joy,Normal,2019-11-14 20:10:00,10,Atomos
2,High,22795,Normal,Normal,CTA-Joy,Normal,2019-11-14 20:41:00,10,Goobs
2,High,22796,Normal,Normal,CTA-Joy,Normal,2019-11-14 21:03:00,10,nizem
2,High,22797,Normal,Normal,CTA-Joy,Normal,2019-11-14 21:29:00,10,nizem
2,High,22798,Normal,Normal,CTA-Joy,Normal,2019-11-14 22:01:00,10,nizem
2,High,22799,Normal,Normal,CTA-Joy,Normal,2019-11-14 22:35:00,8,nizem
2,High,22800,Normal,Normal,CTA-Joy,Normal,2019-11-14 23:05:00,10,Goobs
2,High,22801,Normal,Normal,CTA-Joy,Normal,2019-11-14 23:32:00,10,Referee
2,High,22802,Normal,Normal,CTA-Joy,Normal,2019-11-15 00:10:00,10,paz
2,Normal,22803,Normal,Normal,CTA-BFD,Normal,2019-11-15 00:48:00,8,Goobs
2,Normal,22804,Normal,Normal,CTA-Stank,Normal,2019-11-15 01:17:00,8,Goobs
2,High,22805,Normal,Normal,CTA-Joy,Normal,2019-11-15 01:57:00,6,tela
2,High,22806,Normal,Normal,CTA-Joy,Normal,2019-11-15 02:29:00,6,tela
2,High,22807,Normal,Normal,CTA-Joy,Normal,2019-11-15 02:56:00,6,tela
2,High,22808,Normal,Normal,CTA-Joy,Normal,2019-11-15 20:52:00,8,Venture
2,High,22809,Normal,Normal,CTA-Joy,Normal,2019-11-15 21:25:00,8,Venture
2,High,22810,Normal,Normal,CTA-Joy,Normal,2019-11-15 22:00:00,8,Venture
2,High,22811,Normal,Normal,CTA-Joy,Normal,2019-11-15 22:32:00,10,nizem
2,High,22812,Normal,Normal,CTA-Joy,Normal,2019-11-15 23:07:00,8,nizem
2,High,22813,Normal,Normal,CTA-Joy,Normal,2019-11-16 22:43:00,8,Venture
2,High,22814,Normal,Normal,CTA-Joy,Normal,2019-11-16 23:10:00,8,paz
2,High,22815,Normal,Normal,CTA-Joy,Normal,2019-11-16 23:43:00,10,paz
2,Normal,22816,Normal,Normal,CTA-BFD,Normal,2019-11-17 00:11:00,8,nizem
2,High,22817,Normal,Normal,CTA-Joy,Normal,2019-11-17 00:39:00,8,paz
2,High,22818,Normal,Normal,CTA-Joy,Normal,2019-11-17 01:12:00,6,paz
2,High,22819,Normal,Normal,CTA-Joy,Normal,2019-11-17 19:58:00,8,ElAsesino
2,High,22820,Normal,Normal,CTA-Joy,Normal,2019-11-17 20:32:00,6,paz
2,High,22821,Normal,Normal,CTA-Joy,Normal,2019-11-17 22:05:00,6,tela
2,High,22822,Normal,Normal,CTA-Joy,Normal,2019-11-17 22:43:00,8,Venture
2,High,22823,Normal,Normal,CTA-Joy,Normal,2019-11-17 23:24:00,6,Venture
2,High,22824,Normal,Normal,CTA-Joy,Normal,2019-11-18 00:02:00,8,Venture
2,High,22825,Normal,Normal,CTA-Joy,Normal,2019-11-18 00:35:00,6,Venture
2,High,22826,Normal,Normal,CTA-Joy,Normal,2019-11-18 01:10:00,8,Goobs
2,High,22827,Normal,Normal,CTA-Joy,Normal,2019-11-18 19:58:00,4,ElAsesino
2,High,22828,Normal,Normal,CTA-Joy,Normal,2019-11-18 21:33:00,6,Goobs
2,High,22829,Normal,Normal,CTA-Joy,Normal,2019-11-18 22:11:00,8,paz
2,High,22830,Normal,Normal,CTA-Joy,Normal,2019-11-18 22:46:00,8,Venture
2,High,22831,Normal,Normal,CTA-Joy,Normal,2019-11-18 23:27:00,8,Goobs
2,High,22832,Normal,Normal,CTA-Joy,Normal,2019-11-19 00:08:00,10,tela
,,22833,,,,,,,
2,High,22834,Normal,Normal,CTA-Joy,Normal,2019-11-19 00:59:00,8,tela
2,High,22835,Normal,Normal,CTA-Joy,Normal,2019-11-19 01:31:00,6,paz
2,High,22836,Normal,Normal,CTA-Joy,Normal,2019-11-19 19:50:00,6,ElAsesino
2,High,22837,Normal,Normal,CTA-Joy,Normal,2019-11-19 20:18:00,8,Atomos
2,Normal,22838,Normal,Normal,CTA-BFD,Normal,2019-11-19 20:49:00,6,Atomos
2,High,22839,Normal,Normal,CTA-Joy,Normal,2019-11-19 21:17:00,8,Atomos
2,High,22840,Normal,Normal,CTA-Joy,Normal,2019-11-19 21:44:00,6,Atomos
2,High,22841,Normal,Normal,CTA-Joy,Normal,2019-11-19 22:09:00,6,Atomos
2,High,22842,Normal,Normal,CTA-Joy,Normal,2019-11-19 22:57:00,6,tela
2,High,22843,Normal,Normal,CTA-Joy,Normal,2019-11-19 23:34:00,4,tela
2,High,22844,Normal,Normal,CTA-Joy,Normal,2019-11-20 20:30:00,8,Atomos
2,Normal,22845,Normal,Normal,CTA-BFD,Normal,2019-11-20 21:00:00,6,akmassmegma
2,High,22846,Normal,Normal,CTA-Joy,Normal,2019-11-20 21:52:00,8,tela
2,High,22847,Normal,Normal,CTA-Joy,Normal,2019-11-20 22:35:00,8,tela
2,High,22848,Normal,Normal,CTA-Joy,Normal,2019-11-20 23:08:00,6,tela
2,High,22849,Normal,Normal,CTA-Joy,Normal,2019-11-21 20:28:00,6,Atomos
2,High,22850,Normal,Normal,CTA-Joy,Normal,2019-11-21 20:52:00,8,nizem
2,High,22851,Normal,Normal,CTA-Joy,Normal,2019-11-21 21:34:00,8,Venture
2,High,22852,Normal,Normal,CTA-Joy,Normal,2019-11-21 22:18:00,8,nizem
2,High,22853,Normal,Normal,CTA-Joy,Normal,2019-11-21 22:41:00,8,ElAsesino
2,High,22854,Normal,Normal,CTA-Joy,Normal,2019-11-21 23:02:00,10,nizem
2,High,22855,Normal,Normal,CTA-Joy,Normal,2019-11-21 23:23:00,10,nizem
2,High,22856,Normal,Normal,CTA-Joy,Normal,2019-11-21 23:47:00,6,nizem
2,High,22857,Normal,Normal,CTA-Joy,Normal,2019-11-22 00:21:00,8,tela
2,High,22858,Normal,Normal,CTA-Joy,Normal,2019-11-22 20:55:00,10,Atomos
2,High,22859,Normal,Normal,CTA-Joy,Normal,2019-11-22 22:17:00,10,Goobs
2,High,22860,Normal,Normal,CTA-Joy,Normal,2019-11-22 22:43:00,10,tela
2,High,22861,Normal,Normal,CTA-Joy,Normal,2019-11-22 23:10:00,8,paz
2,High,22862,Normal,Normal,CTA-Joy,Normal,2019-11-22 23:50:00,6,tela
2,High,22863,Normal,Normal,CTA-Joy,Normal,2019-11-23 00:15:00,10,Goobs
2,High,22864,Normal,Normal,CTA-Joy,Normal,2019-11-23 00:57:00,8,tela
2,High,22865,Normal,Normal,CTA-Joy,Normal,2019-11-23 01:29:00,8,tela
2,High,22866,Normal,Normal,CTA-Joy,Normal,2019-11-23 01:59:00,8,tela
2,High,22867,Normal,Normal,CTA-Joy,Normal,2019-11-23 19:57:00,6,ElAsesino
2,High,22868,Normal,Normal,CTA-Joy,Normal,2019-11-23 20:48:00,6,paz
2,High,22869,Normal,Normal,CTA-Joy,Normal,2019-11-23 21:23:00,10,paz
2,High,22870,Normal,Normal,CTA-Joy,Normal,2019-11-23 21:52:00,10,paz
2,High,22871,Normal,Normal,CTA-Joy,Normal,2019-11-23 22:18:00,8,Goobs
2,High,22872,Normal,Normal,CTA-Joy,Normal,2019-11-23 22:49:00,10,tela
2,High,22873,Normal,Normal,CTA-Joy,Normal,2019-11-23 23:21:00,8,tela
2,High,22874,Normal,Normal,CTA-Joy,Normal,2019-11-23 23:49:00,8,tela
2,High,22875,Normal,Normal,CTA-Joy,Normal,2019-11-24 00:14:00,6,Referee
2,High,22876,Normal,Normal,CTA-Joy,Normal,2019-11-24 19:47:00,4,paz
2,High,22877,Normal,Normal,CTA-Joy,Normal,2019-11-24 20:17:00,8,paz
2,High,22878,Normal,Normal,CTA-Joy,Normal,2019-11-24 20:54:00,10,Venture
2,High,22879,Normal,Normal,CTA-Joy,Normal,2019-11-24 21:19:00,8,paz
2,High,22880,Normal,Normal,CTA-Joy,Normal,2019-11-24 21:52:00,10,paz
2,High,22881,Normal,Normal,CTA-Joy,Normal,2019-11-24 22:26:00,10,nizem
2,High,22882,Normal,Normal,CTA-Joy,Normal,2019-11-24 22:57:00,10,nizem
2,High,22883,Normal,Normal,CTA-Joy,Normal,2019-11-24 23:22:00,10,nizem
2,High,22884,Normal,Normal,CTA-Joy,Normal,2019-11-24 23:48:00,8,nizem
2,High,22885,Normal,Normal,CTA-Joy,Normal,2019-11-25 00:17:00,10,paz
2,High,22886,Normal,Normal,CTA-Joy,Normal,2019-11-25 21:01:00,6,paz
2,High,22887,Normal,Normal,CTA-Joy,Normal,2019-11-25 21:54:00,8,nizem
2,High,22888,Normal,Normal,CTA-Joy,Normal,2019-11-25 22:40:00,8,nizem
,,22889,,,,,,,
2,High,22890,Normal,Normal,CTA-Joy,Normal,2019-11-25 23:07:00,8,nizem
2,High,22891,Normal,Normal,CTA-Joy,Normal,2019-11-25 23:41:00,8,nizem
2,High,22892,Normal,Normal,CTA-Joy,Normal,2019-11-26 00:08:00,6,nizem
2,High,22893,Normal,Normal,CTA-Joy,Normal,2019-11-26 00:34:00,6,tela
2,High,22894,Normal,Normal,CTA-Joy,Normal,2019-11-26 21:06:00,8,paz
2,High,22895,Normal,Normal,CTA-Joy,Normal,2019-11-26 21:36:00,8,nizem
2,High,22896,Normal,Normal,CTA-Joy,Normal,2019-11-26 22:37:00,6,paz
2,High,22897,Normal,Normal,CTA-Joy,Normal,2019-11-26 23:29:00,8,tela
2,High,22898,Normal,Normal,CTA-Joy,Normal,2019-11-27 00:14:00,6,tela
2,High,22899,Normal,Normal,CTA-Joy,Normal,2019-11-27 22:07:00,8,paz
2,High,22900,Normal,Normal,CTA-Joy,Normal,2019-11-27 22:37:00,10,paz
2,High,22901,Normal,Normal,CTA-Joy,Normal,2019-11-27 23:01:00,8,paz
2,High,22902,Normal,Normal,CTA-Joy,Normal,2019-11-27 23:26:00,10,paz
2,High,22903,Normal,Normal,CTA-Joy,Normal,2019-11-28 00:01:00,8,paz
2,High,22904,Normal,Normal,CTA-Joy,Normal,2019-11-28 00:36:00,10,paz
2,High,22905,Normal,Normal,CTA-Joy,Normal,2019-11-28 01:31:00,8,paz
2,High,22906,Normal,Normal,CTA-Joy,Normal,2019-11-28 02:09:00,8,Venture
2,High,22907,Normal,Normal,CTA-Joy,Normal,2019-11-28 22:19:00,6,paz
2,High,22908,Normal,Normal,CTA-Joy,Normal,2019-11-28 22:52:00,8,paz
2,High,22909,Normal,Normal,CTA-Joy,Normal,2019-11-28 23:17:00,8,paz
2,High,22910,Normal,Normal,CTA-Joy,Normal,2019-11-28 23:51:00,6,paz
2,High,22911,Normal,Normal,CTA-Joy,Normal,2019-11-29 00:27:00,6,paz
2,High,22912,Normal,Normal,CTA-Joy,Normal,2019-11-29 00:56:00,6,paz
2,High,22913,Normal,Normal,CTA-Joy,Normal,2019-11-29 22:52:00,8,paz
2,High,22914,Normal,Normal,CTA-Joy,Normal,2019-11-29 23:24:00,8,paz
2,High,22915,Normal,Normal,CTA-Joy,Normal,2019-11-30 00:00:00,6,paz
2,High,22916,Normal,Normal,CTA-Joy,Normal,2019-11-30 00:33:00,6,paz
2,High,22917,Normal,Normal,CTA-Joy,Normal,2019-11-30 01:01:00,8,paz
2,High,22918,Normal,Normal,CTA-Joy,Normal,2019-11-30 21:16:00,6,paz
2,High,22919,Normal,Normal,CTA-Joy,Normal,2019-11-30 21:23:00,6,paz
2,High,22920,Normal,Normal,CTA-Joy,Normal,2019-11-30 23:19:00,6,paz
2,High,22921,Normal,Normal,CTA-Joy,Normal,2019-11-30 23:53:00,10,tela
2,High,22922,Normal,Normal,CTA-Joy,Normal,2019-12-01 00:22:00,10,paz
2,High,22923,Normal,Normal,CTA-Joy,Normal,2019-12-01 00:46:00,10,Goobs
2,High,22924,Normal,Normal,CTA-Joy,Normal,2019-12-01 01:08:00,10,Atomos
2,High,22925,Normal,Normal,CTA-Joy,Normal,2019-12-01 01:12:00,10,Atomos
2,High,22926,Normal,Normal,CTA-Joy,Normal,2019-12-01 01:49:00,10,tela
2,High,22927,Normal,Normal,CTA-Joy,Normal,2019-12-01 02:16:00,10,tela
2,High,22928,Normal,Normal,CTA-Joy,Normal,2019-12-01 03:05:00,6,Venture
2,High,22929,Normal,Normal,CTA-Joy,Normal,2019-12-02 00:19:00,6,Venture
2,High,22930,Normal,Normal,CTA-Joy,Normal,2019-12-02 00:56:00,6,paz
2,High,22931,Normal,Normal,CTA-Joy,Normal,2019-12-02 01:41:00,8,paz
2,High,22932,Normal,Normal,CTA-Joy,Normal,2019-12-02 21:48:00,8,paz
2,High,22933,Normal,Normal,CTA-Joy,Normal,2019-12-02 22:13:00,10,nizem
2,High,22934,Normal,Normal,CTA-Joy,Normal,2019-12-02 22:40:00,10,Goobs
2,High,22935,Normal,Normal,CTA-Joy,Normal,2019-12-02 23:15:00,6,nizem
2,High,22936,Normal,Normal,CTA-Joy,Normal,2019-12-02 23:40:00,8,nizem
2,High,22937,Normal,Normal,CTA-Joy,Normal,2019-12-03 00:11:00,10,Goobs
2,High,22938,Normal,Normal,CTA-Joy,Normal,2019-12-03 20:57:00,8,nizem
2,High,22939,Normal,Normal,CTA-Joy,Normal,2019-12-05 21:53:00,8,Venture
2,High,22940,Normal,Normal,CTA-Joy,Normal,2019-12-05 22:20:00,8,Venture
2,High,22941,Normal,Normal,CTA-Joy,Normal,2019-12-05 23:05:00,10,paz
2,High,22942,Normal,Normal,CTA-Joy,Normal,2019-12-05 23:33:00,10,Goobs
2,High,22943,Normal,Normal,CTA-Joy,Normal,2019-12-06 00:03:00,10,nizem
2,High,22944,Normal,Normal,CTA-Strokin,Normal,2019-12-06 00:28:00,10,nizem
2,High,22945,Normal,Normal,CTA-Joy,Normal,2019-12-06 00:50:00,8,nizem
2,High,22946,Normal,Normal,CTA-Joy,Normal,2019-12-06 20:22:00,8,paz
2,High,22947,Normal,Normal,CTA-Joy,Normal,2019-12-06 20:49:00,10,Goobs
2,Very High,22948,High,Normal,BaitOrSwitch2,Normal,2019-12-06 21:12:00,10,Venture
2,Very High,22949,High,High,StrongholdNODHT,Normal,2019-12-06 21:44:00,10,nizem
2,High,22950,Normal,Normal,CTA-Joy,Normal,2019-12-06 22:18:00,8,ElAsesino
2,High,22951,Normal,Normal,CTA-Joy,Normal,2019-12-06 22:36:00,10,nizem
2,High,22952,Normal,Normal,CTA-Joy,Normal,2019-12-06 22:58:00,10,nizem
2,High,22953,Normal,Normal,CTA-Joy,Normal,2019-12-06 23:34:00,6,Venture
2,High,22954,Normal,Normal,CTA-Joy,Normal,2019-12-07 00:37:00,8,paz
2,High,22955,Normal,Normal,CTA-Joy,Normal,2019-12-07 01:09:00,6,paz
2,High,22956,Normal,Normal,CTA-Joy,Normal,2019-12-07 01:53:00,6,paz
2,High,22957,Normal,Normal,CTA-Joy,Normal,2019-12-07 21:29:00,6,ElAsesino
2,High,22958,Normal,Normal,CTA-Joy,Normal,2019-12-07 22:05:00,8,nizem
2,High,22959,Normal,Normal,CTA-Joy,Normal,2019-12-07 22:38:00,8,nizem
2,High,22960,Normal,Normal,CTA-Joy,Normal,2019-12-07 23:06:00,8,nizem
2,High,22961,Normal,Normal,CTA-Joy,Normal,2019-12-08 21:34:00,6,tela
2,High,22962,Normal,Normal,CTA-Joy,Normal,2019-12-08 22:17:00,6,tela
2,High,22963,Normal,Normal,CTA-Joy,Normal,2019-12-08 22:49:00,8,tela
2,High,22964,Normal,Normal,CTA-Joy,Normal,2019-12-08 23:20:00,8,paz
2,High,22965,Normal,Normal,CTA-Joy,Normal,2019-12-08 23:48:00,8,Goobs
2,High,22966,Normal,Normal,CTA-Joy,Normal,2019-12-10 21:45:00,6,tela
,,22967,,,,,,,
,High,22968,Normal,Normal,CTA-Joy,Normal,2019-12-10 22:50:00,6,tela
2,High,22969,Normal,Normal,CTA-Joy,Normal,2019-12-10 23:28:00,6,tela
2,High,22970,Normal,Normal,CTA-Joy,Normal,2019-12-11 00:13:00,10,tela
2,High,22971,Normal,Normal,CTA-Joy,Normal,2019-12-11 00:56:00,6,tela
2,High,22972,Normal,Normal,CTA-Joy,Normal,2019-12-11 21:40:00,6,paz
2,High,22973,Normal,Normal,CTA-Joy,Normal,2019-12-11 22:19:00,8,paz
2,High,22974,Normal,Normal,CTA-Joy,Normal,2019-12-11 22:45:00,8,paz
2,High,22975,Normal,Normal,CTA-Joy,Normal,2019-12-11 23:22:00,10,Goobs
2,High,22976,Normal,Normal,CTA-Joy,Normal,2019-12-11 23:49:00,10,Venture
2,High,22977,Normal,Normal,CTA-Joy,Normal,2019-12-12 00:42:00,4,paz
2,High,22978,Normal,Normal,CTA-Joy,Normal,2019-12-12 01:09:00,4,paz
2,High,22979,Normal,Normal,CTA-Joy,Normal,2019-12-12 01:46:00,4,paz
2,High,22980,Normal,Normal,CTA-Joy,Normal,2019-12-14 21:42:00,6,nizem
2,High,22981,Normal,Normal,CTA-Joy,Normal,2019-12-15 21:35:00,8,ElAsesino
2,High,22982,Normal,Normal,CTA-Joy,Normal,2019-12-15 22:02:00,8,nizem
2,High,22983,Normal,Normal,CTA-Joy,Normal,2019-12-15 22:33:00,8,nizem
2,High,22984,Normal,Normal,CTA-Joy,Normal,2019-12-16 21:43:00,6,ElAsesino
2,High,22985,Normal,Normal,CTA-Joy,Normal,2019-12-16 22:36:00,6,Goobs
2,High,22986,Normal,Normal,CTA-Joy,Normal,2019-12-16 23:05:00,8,Goobs
2,High,22987,Normal,Normal,CTA-Joy,Normal,2019-12-16 23:38:00,8,nizem
2,High,22988,Normal,Normal,CTA-Joy,Normal,2019-12-17 00:04:00,8,nizem
2,High,22989,Normal,Normal,CTA-Joy,Normal,2019-12-18 21:54:00,10,nizem
2,High,22990,Normal,Normal,CTA-Joy,Normal,2019-12-18 22:24:00,8,nizem
2,High,22991,Normal,Normal,CTA-Joy,Normal,2019-12-19 21:14:00,10,nizem
2,High,22992,Normal,Normal,CTA-Joy,Normal,2019-12-19 21:49:00,10,nizem
2,High,22993,Normal,Normal,CTA-Joy,Normal,2019-12-19 22:28:00,6,nizem
2,High,22994,Normal,Normal,CTA-Joy,Normal,2019-12-19 22:31:00,6,nizem
2,High,22995,Normal,Normal,CTA-Joy,Normal,2019-12-19 22:32:00,6,nizem
2,High,22996,Normal,Normal,CTA-Joy,Normal,2019-12-19 22:57:00,8,tela
2,High,22997,Normal,Normal,CTA-Joy,Normal,2019-12-20 21:44:00,8,Goobs
2,High,22998,Normal,Normal,CTA-Joy,Normal,2019-12-20 22:08:00,8,nizem
2,High,22999,Normal,Normal,CTA-Joy,Normal,2019-12-20 22:42:00,8,nizem
2,High,23000,Normal,Normal,CTA-Joy,Normal,2019-12-20 23:05:00,10,nizem
2,High,23001,Normal,Normal,CTA-Joy,Normal,2019-12-20 23:38:00,10,nizem
2,High,23002,Normal,Normal,CTA-Joy,Normal,2019-12-21 00:19:00,6,tela
2,High,23003,Normal,Normal,CTA-Joy,Normal,2019-12-21 00:49:00,6,tela
2,High,23004,Normal,Normal,CTA-Joy,Normal,2019-12-22 00:00:00,6,tela
2,High,23005,Normal,Normal,CTA-Joy,Normal,2019-12-22 00:34:00,8,Referee
2,High,23006,Normal,Normal,CTA-Joy,Normal,2019-12-22 01:04:00,8,tela
2,High,23007,Normal,Normal,CTA-Joy,Normal,2019-12-22 01:42:00,6,tela
2,High,23008,Normal,Normal,CTA-Joy,Normal,2020-01-04 20:43:00,6,tela
2,High,23009,Normal,Normal,CTA-Joy,Normal,2020-01-04 21:23:00,6,nizem
2,High,23010,Normal,Normal,CTA-Joy,Normal,2020-01-04 21:56:00,8,Venture
2,High,23011,Normal,Normal,CTA-Joy,Normal,2020-01-04 22:22:00,10,nizem
2,High,23012,Normal,Normal,CTA-Joy,Normal,2020-01-04 23:15:00,8,nizem
,,23013,,,,,,,
,High,23014,Normal,Normal,CTA-Joy,Normal,2020-01-04 23:54:00,8,nizem
2,High,23015,Normal,Normal,CTA-Joy,Normal,2020-01-05 00:17:00,8,Venture
2,High,23016,Normal,Normal,CTA-Joy,Normal,2020-01-05 18:45:00,6,Atomos
2,High,23017,Normal,Normal,CTA-Joy,Normal,2020-01-05 21:14:00,6,ElAsesino
2,High,23018,Normal,Normal,CTA-Joy,Normal,2020-01-05 22:21:00,8,nizem
2,High,23019,Normal,Normal,CTA-Joy,Normal,2020-01-05 22:47:00,8,nizem
2,High,23020,Normal,Normal,CTA-Joy,Normal,2020-01-06 21:21:00,8,paz
2,High,23021,Normal,Normal,CTA-Joy,Normal,2020-01-06 21:43:00,10,nizem
,,23022,,,,,,,
2,High,23023,Normal,Normal,CTA-Joy,Normal,2020-01-06 22:05:00,10,nizem
2,High,23024,Normal,Normal,CTA-Joy,Normal,2020-01-06 22:37:00,8,ElAsesino
